user_id,created_at,updated_at,years_of_experience,license_number,verification_status,clinic_name,clinic_address
69badcf7-3310-411e-8a3e-dcfbcd4054f8,2025-12-20 23:22:23+05:30,2026-09-21 23:22:23+05:30,16,LIC-50505-RCOM,pending,Ross-Salazar,"1649 Jennifer Ways Apt. 271, Marisaside, VI 61685"
b24829c6-8530-4b6b-b8d8-9769a42cd350,2025-11-06 11:43:01+05:30,2026-08-15 11:43:01+05:30,25,LIC-27178-PPNK,approved,"Graves, Garcia and Holder","4347 Elizabeth Place Suite 153, Lake Matthewfurt, SD 84662"
4f7001ab-751a-432e-9735-c615be0d12a3,2025-11-30 10:18:49+05:30,2026-07-21 10:18:49+05:30,30,LIC-86334-HSFH,pending,Peterson PLC,"USS Berry, FPO AE 41575"
a2e793f1-3363-47e4-83c2-b7827592dadf,2025-11-18 02:52:41+05:30,2026-02-22 02:52:41+05:30,23,LIC-69040-LIMY,pending,Flores-Diaz,"993 Randall Plain, Stewartport, MP 29193"
c74bee8b-2c3f-4bff-a406-4af1e376cddc,2025-12-08 05:41:43+05:30,2026-06-22 05:41:43+05:30,8,LIC-77294-JVQZ,approved,"Johnson, Flores and Shaw","973 Carter Lane Apt. 523, Lake Jill, VI 23965"
f3cb4749-4b8a-4a3a-b1f8-231f258497c5,2025-11-06 10:10:16+05:30,2026-06-04 10:10:16+05:30,2,LIC-76420-JZVB,pending,"Kennedy, Bailey and Myers","3861 Marcus Turnpike Apt. 472, South Heather, LA 19483"
2a2761d8-cb3b-4d25-8915-e70e9ca4aac3,2025-12-05 18:28:04+05:30,2026-08-04 18:28:04+05:30,23,LIC-33305-UKGR,rejected,Bennett Group,"15720 Tina Run, Brittneyberg, SC 95207"
8acb93b1-5f8e-4bec-a40f-69ade61686bd,2025-11-23 10:00:57+05:30,2026-06-06 10:00:57+05:30,13,LIC-63013-ZFTS,rejected,"Blevins, Delgado and Bennett","6475 David Corner, South Darlenehaven, IN 03519"
16883727-9634-452d-943c-fd131258acd6,2025-12-19 03:23:30+05:30,2026-11-17 03:23:30+05:30,5,LIC-99974-SVGY,pending,"White, Washington and Newman","51826 Phillip Viaduct, Brownshire, ND 94053"
462adef1-63ee-433f-8bc0-cc597c237074,2025-12-20 04:50:24+05:30,2026-01-07 04:50:24+05:30,5,LIC-13129-SLAJ,approved,Mcbride-Martinez,"218 York Bypass, North Williamstad, ND 22993"
3737b162-8440-499c-a528-93b7b917c221,2025-11-20 18:16:18+05:30,2026-09-18 18:16:18+05:30,11,LIC-60340-HYSQ,approved,"Wallace, Ray and Neal","883 Elaine Cape Apt. 032, Melissaborough, DC 79425"
a7a79d7b-2342-4c10-ab0b-92c1aa728c6d,2025-11-08 00:43:15+05:30,2026-06-21 00:43:15+05:30,4,LIC-83954-IUNB,approved,Pierce LLC,"7146 Amanda Cliffs, Wandaborough, VT 49278"
5dd780b6-3ee5-47e8-b151-8953505dceac,2025-11-24 15:21:52+05:30,2026-07-15 15:21:52+05:30,1,LIC-98926-JUYB,approved,Johnson-Munoz,"186 Mark Corners, Reginaview, FL 30092"
426883ec-25cc-49e2-bee6-a2f03b140fa4,2025-11-14 03:06:03+05:30,2026-06-11 03:06:03+05:30,28,LIC-40163-YGYH,approved,Fox LLC,"85948 Lawson Causeway Apt. 562, Lindaside, OH 78438"
06de4d31-7a2c-4b6b-8881-446422a144e8,2025-11-18 17:54:18+05:30,2026-02-05 17:54:18+05:30,3,LIC-67924-ARGT,pending,Sandoval and Sons,"53967 Scott Knoll Suite 844, Meyerbury, ME 83814"
84507efc-f445-465b-ace6-d539df8e8acd,2025-11-12 22:34:00+05:30,2026-03-27 22:34:00+05:30,11,LIC-14651-OFEU,approved,Duffy and Sons,"487 Suzanne Manors, South Tyler, TX 89207"
3be37c51-7a53-43ae-96ca-0439f8e8a007,2025-11-15 03:50:24+05:30,2026-06-06 03:50:24+05:30,21,LIC-81609-MVAT,pending,Park-Brady,"728 Gregory Lakes, New Michael, AR 55908"
0068c7e6-f4a0-451b-a2db-5312262acee2,2025-11-28 18:59:02+05:30,2026-05-15 18:59:02+05:30,28,LIC-76251-VRPI,approved,Roberts Group,"96348 Savannah River, Browntown, RI 60840"
0a59e11e-ddd4-4de9-a921-cb980c09eaf8,2025-11-29 02:04:41+05:30,2026-08-29 02:04:41+05:30,13,LIC-54510-WULZ,rejected,Smith-Jordan,"1702 Perez Locks, Kevinchester, MH 24379"
438ce290-009f-4531-92da-8d92e824c2ad,2025-11-13 19:53:13+05:30,2026-09-29 19:53:13+05:30,23,LIC-84177-KIWV,rejected,Smith-Stephenson,"40266 Santana Estates, South Susan, KY 16071"
9e816389-448b-4144-8148-e452c6033c02,2025-12-16 21:53:44+05:30,2026-08-22 21:53:44+05:30,28,LIC-67872-UWWX,approved,Shaw-Mclean,"11022 Porter Trafficway Apt. 056, South Timothyport, NM 11329"
1abb9d4d-0847-438e-a0ca-bd9f0ccfe8c7,2025-11-26 22:42:32+05:30,2026-10-08 22:42:32+05:30,3,LIC-63928-LPRX,pending,Lin Ltd,"71892 Victoria Ramp Apt. 312, Johnsonborough, FL 56377"
8e11b804-80ae-4b75-ab5a-d89e75946ee7,2025-11-09 13:04:48+05:30,2026-10-25 13:04:48+05:30,30,LIC-09310-YAHT,pending,"Schultz, Hall and Rogers","041 Cox Keys Suite 350, North Aaron, TN 98117"
3ff010ab-4c67-440a-b088-fef88993a364,2025-12-24 09:09:29+05:30,2026-04-19 09:09:29+05:30,24,LIC-53474-MGBL,pending,Vaughan-Cox,"082 Ward Valleys, Juliashire, NC 79762"
acd19a1b-cb43-4df7-82e8-098fcb514be5,2025-11-30 00:29:20+05:30,2026-01-19 00:29:20+05:30,25,LIC-53439-YFGI,approved,"Newton, Martinez and Willis","PSC 3371, Box 1895, APO AA 95574"
79818b19-65fb-48f9-ba5d-ac86dcca297f,2025-12-19 17:15:41+05:30,2026-02-08 17:15:41+05:30,15,LIC-73820-IMAJ,pending,"King, Wiley and Castaneda","PSC 5571, Box 6176, APO AP 66544"
5c6e4c0e-f330-4a8b-b5b1-cf7ee9fdac8b,2025-11-28 19:45:54+05:30,2026-04-30 19:45:54+05:30,29,LIC-02942-SCKD,pending,"Lee, Olsen and Simpson","78686 Lawson Ford, North Ernest, IL 78110"
c6009427-6d9c-45e3-9314-6ef647a2c285,2025-12-01 18:47:56+05:30,2026-05-16 18:47:56+05:30,26,LIC-08788-QTOS,pending,"Adams, Wilson and Walker","24240 Veronica Fords Apt. 059, Markside, KS 95145"
5854ee56-9d62-49bb-a8ed-b9b882b4df3c,2025-12-03 12:09:53+05:30,2026-06-04 12:09:53+05:30,12,LIC-26945-DOAW,pending,Cross LLC,"916 Berg Roads, Port Scott, MD 35732"
c83d5a80-a75f-4ed8-848a-9033e8d1232a,2025-12-20 06:26:35+05:30,2026-04-24 06:26:35+05:30,17,LIC-39627-OUUB,pending,Hernandez-Mendoza,"23972 Smith Estates Apt. 693, East Charlesbury, NH 85058"
307e703e-c581-4ea5-b958-9053dabd9517,2025-12-24 07:04:36+05:30,2026-12-08 07:04:36+05:30,26,LIC-61820-MGYY,pending,Rodriguez Inc,"31429 Laura Branch, New Jillmouth, PR 93228"
b06f73c8-2fac-41ef-88ee-1cbf44ef32d2,2025-12-04 14:50:34+05:30,2026-03-03 14:50:34+05:30,3,LIC-13279-CKTV,approved,Moore-Brown,"01841 Thomas Fork, East Ronaldberg, MI 86400"
f6dbf2e4-9492-4d55-9621-1e0edb955276,2025-12-03 13:24:37+05:30,2026-06-16 13:24:37+05:30,20,LIC-43617-KHOG,approved,Howard-Gilbert,"92268 Greene Springs, Hernandezport, RI 38119"
538397a3-39cd-4f66-96da-8114807be8bf,2025-12-16 15:37:06+05:30,2026-08-27 15:37:06+05:30,30,LIC-51475-QZTZ,approved,Mccormick and Sons,"2677 Daniel Meadow, Duanemouth, DC 24339"
